"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process",87,0.193935447562703,0.820002151268284,0.769230769230769,0.980355029585799,0.939769542198692,863,"tags=55%, list=47%, signal=31%","TRIB3/DDIT3/MDM2/DNAJB9/PLK3/HERPUD1/TRAF4/XBP1/UBE2C/TRIM25/OGT/RNF187/VPS37B/KIF14/FBXO22/EDEM1/USP15/ASCC3/SEL1L/ZNF598/TRIM2/ZER1/BIRC2/SMURF2/BFAR/RBCK1/GSK3B/USP40/ANAPC16/DNAJC10/UBE2D2/AURKA/RNF216/DAB2/HSP90B1/RNF185/SQSTM1/UBE2H/CSNK1A1/HSPA5/GIPC1/RLIM/WDR26/MAP1A/MAN1B1/UBE2Z/RPL23/CANX"
"GO:0009100","GO:0009100","glycoprotein metabolic process",45,-0.205851400001646,-0.797677986892108,0.767981438515081,0.980355029585799,0.939769542198692,335,"tags=18%, list=18%, signal=15%","SLC2A10/ALG12/ST6GALNAC6/DOLPP1/GALNT15/MAN2A2/HPSE/B3GNT4"
"GO:0051402","GO:0051402","neuron apoptotic process",46,0.214046306054094,0.79308097752046,0.769094138543517,0.980355029585799,0.939769542198692,603,"tags=48%, list=33%, signal=33%","BTG2/DDIT3/NUPR1/ATF4/CEBPB/FAS/BAX/UNC5B/CASP9/RASA1/BNIP3/BCL2L1/TP53/KIF14/APP/HMOX1/GDNF/CPEB4/PRNP/TRIM2/ATF2/NLRP1"
"GO:0008203","GO:0008203","cholesterol metabolic process",24,0.24149415325857,0.778346383257207,0.767567567567568,0.980355029585799,0.939769542198692,178,"tags=17%, list=10%, signal=15%","VLDLR/FDXR/ABCA1/SREBF1"
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation",10,0.299771858533806,0.760080753718432,0.768807339449541,0.980355029585799,0.939769542198692,637,"tags=60%, list=34%, signal=40%","CEBPB/JUND/DDR2/FGF2/FBN2/IL6ST"
"GO:0008361","GO:0008361","regulation of cell size",13,0.276910229055733,0.754499528066578,0.768089053803339,0.980355029585799,0.939769542198692,317,"tags=23%, list=17%, signal=19%","VEGFA/SEMA7A/IFRD1"
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process",27,0.237704748201805,0.786546477596311,0.769927536231884,0.980639561830401,0.940042295159794,112,"tags=7%, list=6%, signal=7%","ACSBG1/PANK1"
"GO:0051128","GO:0051128","regulation of cellular component organization",304,0.174365236037108,0.886086409637238,0.773809523809524,0.983397593376098,0.942686147605947,845,"tags=53%, list=46%, signal=34%","GDF15/SFN/SESN2/MPP7/CDKN1A/ITPKA/VEGFA/VLDLR/SLC7A11/BBC3/CYFIP2/NUPR1/KIF13B/RPS6KA5/PMAIP1/ARHGEF2/BTG1/FLRT2/ABCA1/TMED9/ADGRL1/SREBF1/KLF4/CYBA/DLG1/EPS8L2/BORA/RPS6KA2/AP1AR/FYN/BAX/FNBP1L/ANKRA2/CEP120/SEMA7A/AR/AMIGO2/TFRC/TSKU/PLCB1/PKD1/TOP2A/RNF41/IFRD1/SENP6/SPAST/UBE2C/TTK/METTL4/SERPINE1/INCENP/RASA1/NEK2/PPP1R15A/BNIP3/PIF1/PPP3CC/PLXNB2/TLK1/SKA1/PAN3/BCL2L1/STMN3/TTBK2/OGT/DDR2/RHOB/SGK1/TP53/DCP2/KIF14/IQGAP3/ATF5/VPS13D/APP/ARFIP1/SCRIB/SPOCK1/SERPINE2/ENPP2/ENC1/NRP2/RIOK3/ADAM9/GNAI1/PHPT1/SRGAP2C/PRNP/ATP13A2/BNIP3L/BIRC2/AURKB/CLIP1/FNIP1/SKA3/CDC42EP1/GSK3B/CENPF/ATP10A/GHITM/ARL6IP1/PTPRG/CHN1/SDC1/AGRN/EHD4/JADE1/RAB3GAP1/ITGA3/CDH2/WDR54/NEK7/BUB3/CLIC4/CKAP5/TPBG/RIC1/HJURP/RHOQ/AURKA/FLNA/SPC24/ABL2/LNPK/CNTNAP1/IQGAP1/HSF1/DAB2/STAT2/NUSAP1/GPX1/SQSTM1/STK24/MET/FOXP1/SPTBN1/CST3/AXL/CALCOCO2/SPTAN1/CSNK1A1/CNOT1/RTN4/HSPA5/ITGA6/RNH1/FKBP8/MYO9A/SMG1/PTK7/OXTR/HIF1A/LAMC1/PACSIN2/ITGB1/RAP1B/ACTR3/ATL3/TLN1/MAP1A"
"GO:0010876","GO:0010876","lipid localization",45,-0.203684426672684,-0.789280925115112,0.774941995359629,0.983397593376098,0.942686147605947,164,"tags=13%, list=9%, signal=12%","PTGS2/LPCAT3/SLC27A3/EEPD1/MAP2K6/TNFRSF11A"
"GO:0006470","GO:0006470","protein dephosphorylation",25,0.237992548034847,0.771636848141966,0.774725274725275,0.983397593376098,0.942686147605947,749,"tags=56%, list=40%, signal=34%","DUSP5/RCAN1/CNEP1R1/PTP4A1/PPP1R15A/PPP3CC/PHPT1/GSK3B/PTPRM/PTPRG/CDC25B/MTMR6/UBASH3B/HSP90B1"
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",21,-0.235679214402619,-0.766652740335094,0.774553571428571,0.983397593376098,0.942686147605947,1423,"tags=100%, list=77%, signal=24%","TP53/SMURF2/FBN2/DKK3/ITGA3/LOX/DAB2/HSPA5/GIPC1/SNX6/GLG1/CREBBP/VASN/NREP/PEG10/HSP90AB1/HIPK2/MTMR4/SLC2A10/SPRY2"
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",21,-0.235679214402619,-0.766652740335094,0.774553571428571,0.983397593376098,0.942686147605947,1423,"tags=100%, list=77%, signal=24%","TP53/SMURF2/FBN2/DKK3/ITGA3/LOX/DAB2/HSPA5/GIPC1/SNX6/GLG1/CREBBP/VASN/NREP/PEG10/HSP90AB1/HIPK2/MTMR4/SLC2A10/SPRY2"
"GO:0050918","GO:0050918","positive chemotaxis",11,-0.28401218569813,-0.761047717356161,0.772727272727273,0.983397593376098,0.942686147605947,246,"tags=27%, list=13%, signal=24%","F3/CORO1A/FGF7"
"GO:0016571","GO:0016571","histone methylation",10,-0.293174467830408,-0.757690649522057,0.776805251641138,0.985158405479973,0.944374064263503,483,"tags=50%, list=26%, signal=37%","PRMT7/DOT1L/PAGR1/WDR77/CTR9"
"GO:0048584","GO:0048584","positive regulation of response to stimulus",257,0.177264690607208,0.884659954064944,0.780337941628264,0.985215035114044,0.944428349500667,408,"tags=23%, list=22%, signal=21%","INHBE/GDF15/DDIT3/ANKRD1/ULBP1/ATF3/HPX/VEGFA/CTH/BBC3/ZBED3/CYFIP2/ZNF385A/NUPR1/PLEKHF1/TNFRSF10B/PMAIP1/GRAMD4/KLF2/CEBPB/ALPK1/CEBPG/HERPUD1/BCL10/FAS/PIM2/GADD45A/CYBA/TRAF4/MAP3K5/EDA2R/TRIM22/FYN/BTN3A1/BAX/UNC5B/SEMA7A/AR/TFRC/PLCB1/TTC23/ETS1/PDCD4/AKR1C2/XBP1/SHOC2/GRB10/ERP29/TTK/SERPINE1/TRIM6/TRIM52/INCENP/GSDME/EXOSC6/NENF/ARRDC3/PPP3CC/PAWR/TRIM25"
"GO:0044248","GO:0044248","cellular catabolic process",281,0.174191240485624,0.879048378910409,0.779940119760479,0.985215035114044,0.944428349500667,806,"tags=50%, list=43%, signal=33%","RAB43/SESN2/TRIB3/BTG2/DDIT3/SLC7A5/PCK2/MDM2/SDSL/NUPR1/PLEKHF1/SPATA18/GPT2/ALDH1L2/DNAJB9/TP53INP1/GOT1/PLK3/HERPUD1/SREBF1/PIM2/KDM4A/TRAF4/MAP1LC3A/TET3/SESN3/TRIM22/BAX/FNBP1L/LONP1/SHMT2/GPCPD1/PLCB1/XBP1/PNRC1/RNF41/SESN1/ALDH2/GAS5/GPC1/UBE2C/DNASE2/TRIM6/EXOSC6/SGPL1/BNIP3/ALDH4A1/TRIM25/PAN3/OGT/ZCCHC8/RNF187/CRY1/VPS37B/APOBEC3C/YBX3/WDR41/TP53/TOB1/DCP2/KIF14/FBXO22/VPS13D/APP/HMOX1/EDEM1/PATL1/SPTLC1/GDNF/ENPP2/USP15/ASCC3/IGF2BP2/SEL1L/ADAM9/ZNF598/EPG5/TRIM8/TRIM2/ATP13A2/BNIP3L/SNX14/ZER1/STX17/BIRC2/SMURF2/DDAH1/DRAM1/BFAR/ARL8B/RBCK1/GSK3B/UPP1/HNRNPA0/GLS/USP40/ATF6/ANAPC16/DNAJC10/ZFYVE1/RAB3GAP1/ATP6V1B2/SLC16A3/LIX1L/UBE2D2/CTIF/NT5C2/RRAGC/ENTPD6/IDH1/ATP6V0C/AURKA/ABL2/NBR1/RNF216/WDFY3/HSF1/DAB2/PYGB/IRS2/HSP90B1/MCL1/RNF185/GPX1/SQSTM1/UBE2H/LRPPRC/MET/UBC/CST3/CALCOCO2/CSNK1A1/CNOT1/CIRBP/COMT/HSPA5/RNH1/PLBD2/FKBP8/OGA/GIPC1"
"GO:0048666","GO:0048666","neuron development",120,0.18591586958326,0.832449164096532,0.783034257748777,0.985215035114044,0.944428349500667,740,"tags=43%, list=40%, signal=28%","BTG2/ITPKA/VEGFA/VLDLR/PHGDH/CYFIP2/KIF13B/RPS6KA5/ROBO3/FLRT2/KLF4/FYN/UNC5B/SEMA7A/TSKU/XBP1/BLOC1S2/IFRD1/SPAST/PLXNB2/STMN3/C21orf91/DDR2/SGK1/FOXD1/ATF5/APP/SCRIB/SPOCK1/GDNF/ENC1/NRP2/RNF220/NDN/SRGAP2C/TBC1D23/GSK3B/PTPRM/PTPRG/CHN1/AGRN/ITGA3/CDH2/TPBG/KLF7/BTBD3/AURKA/FLNA/ABL2/CNTNAP1/IQGAP1/DAB2"
"GO:0060562","GO:0060562","epithelial tube morphogenesis",50,0.210961622746281,0.793632171389467,0.782300884955752,0.985215035114044,0.944428349500667,515,"tags=36%, list=28%, signal=27%","VEGFA/TMEM59L/KIF26B/BCL10/RDH10/DLG1/AR/PKD1/LIAS/MTHFD1L/DEAF1/PLXNB2/NKX3-1/RHOB/FGF2/FOXD1/SCRIB/GDNF"
"GO:0008360","GO:0008360","regulation of cell shape",24,-0.233314167940189,-0.781735435800435,0.782997762863535,0.985215035114044,0.944428349500667,126,"tags=12%, list=7%, signal=12%","PLXNA4/CORO1A/CCL2"
"GO:0060041","GO:0060041","retina development in camera-type eye",14,-0.267728978690814,-0.774551614667264,0.782894736842105,0.985215035114044,0.944428349500667,233,"tags=21%, list=13%, signal=19%","NECTIN1/LPCAT1/CYP1B1"
"GO:0051017","GO:0051017","actin filament bundle assembly",14,-0.267602971264633,-0.774187069686419,0.782894736842105,0.985215035114044,0.944428349500667,1139,"tags=93%, list=61%, signal=36%","FLNA/HSP90B1/MET/MYO1B/EZR/DLC1/NF2/ID1/ACTG1/BAIAP2/ALMS1/LIMK1/LIMCH1"
"GO:0061572","GO:0061572","actin filament bundle organization",14,-0.267602971264633,-0.774187069686419,0.782894736842105,0.985215035114044,0.944428349500667,1139,"tags=93%, list=61%, signal=36%","FLNA/HSP90B1/MET/MYO1B/EZR/DLC1/NF2/ID1/ACTG1/BAIAP2/ALMS1/LIMK1/LIMCH1"
"GO:0015850","GO:0015850","organic hydroxy compound transport",22,-0.234008972935935,-0.771726762597941,0.779545454545455,0.985215035114044,0.944428349500667,160,"tags=32%, list=9%, signal=29%","LDLR/SLC26A6/SLC5A3/SLC16A7/LPCAT3/EEPD1/SYT5"
"GO:0031348","GO:0031348","negative regulation of defense response",27,0.232849217848599,0.770479906250692,0.780797101449275,0.985215035114044,0.944428349500667,278,"tags=22%, list=15%, signal=19%","GRAMD4/IL20RB/KLF4/FYN/METRNL/RHBDF2"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process",13,-0.265616512764802,-0.756173740994424,0.781857451403888,0.985215035114044,0.944428349500667,1366,"tags=77%, list=74%, signal=20%","ATP5MC3/ATP5F1A/NDUFB9/NDUFC2/CAD/IMPDH1/NDUFS3/ATP5MC1/VCP/PARP1"
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process",13,-0.265616512764802,-0.756173740994424,0.781857451403888,0.985215035114044,0.944428349500667,1366,"tags=77%, list=74%, signal=20%","ATP5MC3/ATP5F1A/NDUFB9/NDUFC2/CAD/IMPDH1/NDUFS3/ATP5MC1/VCP/PARP1"
"GO:0009060","GO:0009060","aerobic respiration",23,0.23673207149956,0.751547911893142,0.78158844765343,0.985215035114044,0.944428349500667,389,"tags=22%, list=21%, signal=17%","NUPR1/MTFR2/SHMT2/CDK1/BNIP3"
"GO:0046883","GO:0046883","regulation of hormone secretion",17,0.25752979166852,0.760956221572039,0.784530386740331,0.986498136575122,0.945658332146017,449,"tags=41%, list=24%, signal=31%","PCK2/SREBF1/PIM3/PLCB1/SCG5/NKX3-1/CRY1"
"GO:0071241","GO:0071241","cellular response to inorganic substance",29,0.229066690113118,0.772509913289046,0.786339754816112,0.988173320524374,0.947264165548791,737,"tags=59%, list=40%, signal=36%","ITPKA/ATF4/MT1F/MAP1LC3A/CPNE7/JUND/BNIP3/APP/HMOX1/MT1E/PRNP/ATP13A2/NEK7/CLIC4/NQO1/IQGAP1/HSF1"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",197,0.176471674153762,0.852787166580124,0.816614420062696,0.988742102240092,0.947809400403982,309,"tags=19%, list=17%, signal=18%","DDIT3/ANKRD1/ATF3/VEGFA/POU2F2/ZBED3/NUPR1/RPS6KA5/ATF4/AKNA/ARHGEF2/KLF2/CEBPB/TP53INP1/CEBPG/BCL10/NCOA7/SREBF1/KLF4/E2F7/PIM2/DYRK1B/MAP3K5/TET3/EPAS1/ETV5/TRIM22/XPC/APBB2/AR/JMY/PLCB1/PKD1/ETS1/TOP2A/ANKRD49/XBP1"
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription",197,0.176471674153762,0.852787166580124,0.816614420062696,0.988742102240092,0.947809400403982,309,"tags=19%, list=17%, signal=18%","DDIT3/ANKRD1/ATF3/VEGFA/POU2F2/ZBED3/NUPR1/RPS6KA5/ATF4/AKNA/ARHGEF2/KLF2/CEBPB/TP53INP1/CEBPG/BCL10/NCOA7/SREBF1/KLF4/E2F7/PIM2/DYRK1B/MAP3K5/TET3/EPAS1/ETV5/TRIM22/XPC/APBB2/AR/JMY/PLCB1/PKD1/ETS1/TOP2A/ANKRD49/XBP1"
"GO:0000003","GO:0000003","reproduction",144,-0.171703772458809,-0.836293535340161,0.822622107969152,0.988742102240092,0.947809400403982,316,"tags=19%, list=17%, signal=17%","ADAMTS1/MSH2/WDR77/IGFBP5/TEAD4/TBX3/SNRPA1/SALL1/EME2/INHBA/NASP/TIPARP/HSPA2/MSH6/E2F1/SNAI1/PTGS2/TMEM119/CLDN4/AKR1C3/CCNE2/CCNE1/PLA2G4B/MAP2K6/SSTR2/CYP1B1/DMC1"
"GO:0022414","GO:0022414","reproductive process",144,-0.171703772458809,-0.836293535340161,0.822622107969152,0.988742102240092,0.947809400403982,316,"tags=19%, list=17%, signal=17%","ADAMTS1/MSH2/WDR77/IGFBP5/TEAD4/TBX3/SNRPA1/SALL1/EME2/INHBA/NASP/TIPARP/HSPA2/MSH6/E2F1/SNAI1/PTGS2/TMEM119/CLDN4/AKR1C3/CCNE2/CCNE1/PLA2G4B/MAP2K6/SSTR2/CYP1B1/DMC1"
"GO:0060341","GO:0060341","regulation of cellular localization",124,0.185162211180234,0.835308190732249,0.798373983739837,0.988742102240092,0.947809400403982,433,"tags=25%, list=23%, signal=21%","SFN/SESN2/ANKRD1/PCK2/SLC7A11/BBC3/ASTN2/PLK3/SREBF1/PIM3/DLG1/BORA/TRIM22/FYN/STAC/BAX/CEP120/AR/RHBDF2/TFRC/PLCB1/GPC1/ERP29/TRIM6/CDK1/TRIM25/NKX3-1/BCL2L1/STOM/TTBK2/OGT"
"GO:0007167","GO:0007167","enzyme-linked receptor protein signaling pathway",139,0.181304606967673,0.832131628984897,0.816260162601626,0.988742102240092,0.947809400403982,137,"tags=7%, list=7%, signal=7%","INHBE/GDF15/DDIT4/GUCA1B/VEGFA/TXNIP/CYFIP2/FST/FRS3/FLRT2"
"GO:0032880","GO:0032880","regulation of protein localization",118,0.186654574048156,0.831321582431304,0.790619765494137,0.988742102240092,0.947809400403982,433,"tags=25%, list=23%, signal=21%","SFN/SESN2/ANKRD1/PCK2/SLC7A11/BBC3/ASTN2/PLK3/SREBF1/PIM3/DLG1/BORA/TRIM22/FYN/STAC/CEP120/AR/RHBDF2/TFRC/PLCB1/GPC1/ERP29/TRIM6/CDK1/TRIM25/NKX3-1/BCL2L1/STOM/TTBK2/OGT"
"GO:0018193","GO:0018193","peptidyl-amino acid modification",145,0.178255193350505,0.822719767256175,0.818923327895595,0.988742102240092,0.947809400403982,494,"tags=27%, list=27%, signal=21%","DDIT4/ZDHHC11/HPX/VEGFA/MKNK2/MDM2/CTH/FAM86B1/RPS6KA5/ARHGEF2/NCOA7/GADD45A/DYRK1B/FYN/BAX/LONP1/TFRC/PKD1/LIAS/KMT5A/SENP6/TTK/TRIM6/CDK1/CDC42BPA/TLK1/TTLL1/TTBK2/OGT/ERRFI1/DDR2/RAP2B/SGK1/SH3BP5L/DYRK3/TP53/PRKAG2/APP/P4HA1"
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis",115,-0.173346922179127,-0.818950727400287,0.82843137254902,0.988742102240092,0.947809400403982,126,"tags=10%, list=7%, signal=10%","PLXNA4/ADGRB2/SPRY2/PTGIS/CORO1A/ZNRF3/CLDN4/E2F2/APCDD1/FGF7/CCL2/CYP1B1"
"GO:0051301","GO:0051301","cell division",105,0.18665415649639,0.814043271220834,0.811258278145695,0.988742102240092,0.947809400403982,640,"tags=39%, list=35%, signal=27%","SFN/VEGFA/TXNIP/CXCR5/AKNA/ARHGEF2/PLK3/CENPA/E2F7/BORA/TOP2A/KMT5A/SPAST/UBE2C/CCNG2/CDK1/INCENP/RASA1/NEK2/SKA1/NKX3-1/CCNG1/BCL2L1/CKS1B/CKS2/RHOB/FGF2/DYRK3/KIF14/KIF2C/TTC28/SPECC1L/GNAI1/NDE1/AURKB/ARL8B/SKA3/KIF23/CENPF/PDGFC/ANAPC16"
"GO:0003006","GO:0003006","developmental process involved in reproduction",89,0.190791928365412,0.810969132794105,0.798711755233494,0.988742102240092,0.947809400403982,423,"tags=31%, list=23%, signal=26%","ACSBG1/VEGFA/NUPR1/FST/BTG1/CEBPB/E2F7/RDH10/DLG1/RPS6KA2/STC2/BAX/AR/PKD1/SYNE1/ANKRD49/GMCL1/CCNB1IP1/MYBL1/SRD5A1/INPP5B/SGPL1/DEAF1/NKX3-1/TTLL1/EIF2S2/BCL2L1/WDR19"
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process",91,0.191420194889258,0.810858308282562,0.818635607321131,0.988742102240092,0.947809400403982,863,"tags=55%, list=47%, signal=31%","TRIB3/DDIT3/MDM2/DNAJB9/PLK3/HERPUD1/TRAF4/LONP1/XBP1/UBE2C/TRIM25/OGT/RNF187/VPS37B/KIF14/FBXO22/EDEM1/USP15/ASCC3/SEL1L/ZNF598/TRIM2/ZER1/BIRC2/SMURF2/BFAR/RBCK1/GSK3B/USP40/ANAPC16/DNAJC10/UBE2D2/AURKA/RNF216/DAB2/HSP90B1/RNF185/SQSTM1/UBE2H/UBC/CSNK1A1/HSPA5/GIPC1/RLIM/WDR26/MAP1A/MAN1B1/UBE2Z/RPL23/CANX"
"GO:0051336","GO:0051336","regulation of hydrolase activity",109,0.182664473934534,0.803478381781603,0.823825503355705,0.988742102240092,0.947809400403982,517,"tags=33%, list=28%, signal=25%","SFN/VEGFA/BBC3/CYFIP2/PMAIP1/GRAMD4/RALGPS1/BCL10/RCAN1/KLF4/FAS/MAP3K5/TBC1D2/FYN/BAX/RHBDF2/CASP9/CCPG1/SERPINE1/RASA1/CPEB2/PPP1R15A/PLXNB2/RPS27L/NKX3-1/STMN3/SERPINB8/FGF2/WDR41/TBC1D9/IQGAP3/APP/SCRIB/SPOCK1/UACA/SERPINE2"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",70,-0.184744037233245,-0.794964347482594,0.798525798525799,0.988742102240092,0.947809400403982,387,"tags=27%, list=21%, signal=22%","ACD/TAF12/MAP3K4/GMNN/MSH2/DONSON/RFC2/HMCES/SLFN11/CDC6/MCM7/MCM4/MSH6/MCM6/MCM5/MCM2/GINS2/MCM3/CYP1B1"
"GO:0051640","GO:0051640","organelle localization",74,0.192837764804431,0.79215412976398,0.809602649006622,0.988742102240092,0.947809400403982,684,"tags=50%, list=37%, signal=33%","SYBU/SLC4A5/ZBED3/LAT/TMED9/CENPA/DLG1/AP1AR/FNBP1L/CEP120/SYNE3/TRAPPC13/BLOC1S2/SPAST/INCENP/KIF14/HMOX1/KIF2C/SCRIB/KLHL12/SNAP23/LAMP1/ARHGAP21/NDE1/ATP13A2/STX17/TBC1D23/AURKB/ARL8B/ARMC1/CENPF/SDC1/RAB3B/PCM1/KIF1C/CDH2/TPRG1L"
"GO:1903131","GO:1903131","mononuclear cell differentiation",44,-0.201971014712445,-0.775615250075213,0.808857808857809,0.988742102240092,0.947809400403982,222,"tags=16%, list=12%, signal=14%","ZBTB1/INHBA/DOCK2/ITGB8/MAFB/PREX1/FZD9"
"GO:0030326","GO:0030326","embryonic limb morphogenesis",23,-0.232874303486331,-0.772035466582468,0.792410714285714,0.988742102240092,0.947809400403982,387,"tags=35%, list=21%, signal=28%","ACD/DKK1/TBX5/TBX3/LRP4/SALL1/HAND2/GDF5"
"GO:0035113","GO:0035113","embryonic appendage morphogenesis",23,-0.232874303486331,-0.772035466582468,0.792410714285714,0.988742102240092,0.947809400403982,387,"tags=35%, list=21%, signal=28%","ACD/DKK1/TBX5/TBX3/LRP4/SALL1/HAND2/GDF5"
"GO:0007268","GO:0007268","chemical synaptic transmission",61,0.194940429875124,0.771773095379531,0.811864406779661,0.988742102240092,0.947809400403982,236,"tags=16%, list=13%, signal=15%","ITPKA/SLC6A9/SLC7A11/SLC38A1/ATF4/SLC1A4/DLG1/DGKE/RPS6KA2/FYN"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",61,0.194940429875124,0.771773095379531,0.811864406779661,0.988742102240092,0.947809400403982,236,"tags=16%, list=13%, signal=15%","ITPKA/SLC6A9/SLC7A11/SLC38A1/ATF4/SLC1A4/DLG1/DGKE/RPS6KA2/FYN"
"GO:0099537","GO:0099537","trans-synaptic signaling",61,0.194940429875124,0.771773095379531,0.811864406779661,0.988742102240092,0.947809400403982,236,"tags=16%, list=13%, signal=15%","ITPKA/SLC6A9/SLC7A11/SLC38A1/ATF4/SLC1A4/DLG1/DGKE/RPS6KA2/FYN"
"GO:0007051","GO:0007051","spindle organization",44,0.208943178495463,0.77131142827571,0.801047120418848,0.988742102240092,0.947809400403982,378,"tags=25%, list=20%, signal=20%","DLG1/BORA/GOLGA8B/CEP120/PKD1/SENP6/SPAST/GOLGA8A/TTK/INCENP/NEK2"
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus",44,0.208717103102976,0.770476873469312,0.802792321116928,0.988742102240092,0.947809400403982,38,"tags=5%, list=2%, signal=5%","GDF15/ANKRD1"
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle",43,0.208838343542148,0.766578511717107,0.804878048780488,0.988742102240092,0.947809400403982,205,"tags=19%, list=11%, signal=17%","CDKN1A/MDM2/PLK3/EIF4EBP1/KLF4/E2F7/PIM2/DLG1"
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process",28,0.229767358039104,0.765858070890158,0.796396396396396,0.988742102240092,0.947809400403982,112,"tags=7%, list=6%, signal=7%","ACSBG1/PANK1"
"GO:0030010","GO:0030010","establishment of cell polarity",28,0.229002513837754,0.763308700476639,0.796396396396396,0.988742102240092,0.947809400403982,184,"tags=11%, list=10%, signal=10%","MPP7/KIF26B/CENPA"
"GO:0060485","GO:0060485","mesenchyme development",39,-0.20712059459047,-0.763006461219469,0.81924882629108,0.988742102240092,0.947809400403982,503,"tags=41%, list=27%, signal=31%","PTK2/EXT1/EMP2/PHLDB1/NOLC1/ADAMTS5/DKK1/TBX5/TBX3/SIX1/DCHS1/SNAI1/AMER1/ACTC1/HAND2/SPRY2"
"GO:0071559","GO:0071559","response to transforming growth factor beta",45,0.205854546832998,0.762478943929635,0.819614711033275,0.988742102240092,0.947809400403982,38,"tags=4%, list=2%, signal=4%","GDF15/ANKRD1"
"GO:0035107","GO:0035107","appendage morphogenesis",25,-0.223903760165143,-0.761062776395944,0.796052631578947,0.988742102240092,0.947809400403982,413,"tags=36%, list=22%, signal=28%","COL3A1/ACD/DKK1/TBX5/TBX3/LRP4/SALL1/HAND2/GDF5"
"GO:0035108","GO:0035108","limb morphogenesis",25,-0.223903760165143,-0.761062776395944,0.796052631578947,0.988742102240092,0.947809400403982,413,"tags=36%, list=22%, signal=28%","COL3A1/ACD/DKK1/TBX5/TBX3/LRP4/SALL1/HAND2/GDF5"
"GO:0050864","GO:0050864","regulation of B cell activation",16,-0.253180750337271,-0.759902365563761,0.814814814814815,0.988742102240092,0.947809400403982,333,"tags=31%, list=18%, signal=26%","ADA/MSH2/HMCES/INHBA/NFATC2"
"GO:0007584","GO:0007584","response to nutrient",23,-0.228941436022298,-0.758997045759967,0.810267857142857,0.988742102240092,0.947809400403982,257,"tags=22%, list=14%, signal=19%","CDKN2D/PENK/PTGS2/AKR1C3/CYP1B1"
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth",14,-0.262318191737593,-0.758897971973331,0.793859649122807,0.988742102240092,0.947809400403982,370,"tags=36%, list=20%, signal=29%","PDGFRA/LRP4/NECTIN1/HAND2/APCDD1"
"GO:0030198","GO:0030198","extracellular matrix organization",40,-0.204289118024166,-0.758889785736187,0.825986078886311,0.988742102240092,0.947809400403982,1161,"tags=88%, list=63%, signal=33%","RIC1/MFAP4/LOX/FKBP10/COL5A2/CST3/LOXL2/COL4A1/B4GALT1/CCDC80/LAMC1/CCN1/ITGB1/QSOX1/AEBP1/PXDN/TGFBI/GREM1/COL1A1/MAD2L2/RECK/ADAMTS2/CRISPLD2/LUM/EXT1/GFOD2/COL8A1/PHLDB1/COL3A1/ADAMTS5/PDGFRA/SLC2A10/ADAMTS1/OLFML2B/CYP1B1"
"GO:0043062","GO:0043062","extracellular structure organization",40,-0.204289118024166,-0.758889785736187,0.825986078886311,0.988742102240092,0.947809400403982,1161,"tags=88%, list=63%, signal=33%","RIC1/MFAP4/LOX/FKBP10/COL5A2/CST3/LOXL2/COL4A1/B4GALT1/CCDC80/LAMC1/CCN1/ITGB1/QSOX1/AEBP1/PXDN/TGFBI/GREM1/COL1A1/MAD2L2/RECK/ADAMTS2/CRISPLD2/LUM/EXT1/GFOD2/COL8A1/PHLDB1/COL3A1/ADAMTS5/PDGFRA/SLC2A10/ADAMTS1/OLFML2B/CYP1B1"
"GO:0045229","GO:0045229","external encapsulating structure organization",40,-0.204289118024166,-0.758889785736187,0.825986078886311,0.988742102240092,0.947809400403982,1161,"tags=88%, list=63%, signal=33%","RIC1/MFAP4/LOX/FKBP10/COL5A2/CST3/LOXL2/COL4A1/B4GALT1/CCDC80/LAMC1/CCN1/ITGB1/QSOX1/AEBP1/PXDN/TGFBI/GREM1/COL1A1/MAD2L2/RECK/ADAMTS2/CRISPLD2/LUM/EXT1/GFOD2/COL8A1/PHLDB1/COL3A1/ADAMTS5/PDGFRA/SLC2A10/ADAMTS1/OLFML2B/CYP1B1"
