"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005976","GO:0005976","polysaccharide metabolic process","2/306","107/18614",0.527413102072338,0.69236616485823,0.635616210012897,"79369/23178",2
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","2/306","107/18614",0.527413102072338,0.69236616485823,0.635616210012897,"1535/23151",2
"GO:0071867","GO:0071867","response to monoamine","2/306","107/18614",0.527413102072338,0.69236616485823,0.635616210012897,"8013/468",2
"GO:0071869","GO:0071869","response to catecholamine","2/306","107/18614",0.527413102072338,0.69236616485823,0.635616210012897,"8013/468",2
"GO:1902414","GO:1902414","protein localization to cell junction","2/306","107/18614",0.527413102072338,0.69236616485823,0.635616210012897,"1739/143098",2
"GO:0034250","GO:0034250","positive regulation of amide metabolic process","3/306","169/18614",0.527729392448719,0.692520737720516,0.635758113274327,"1545/23178/116496",3
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","8/306","478/18614",0.529620794858455,0.694741381145653,0.637796741141079,"6347/11151/1739/1535/6335/287/3755/6536",8
"GO:0050769","GO:0050769","positive regulation of neurogenesis","4/306","232/18614",0.531761453906003,0.696205492259979,0.639140846045044,"91584/8140/7422/3706",4
"GO:0014013","GO:0014013","regulation of gliogenesis","2/306","108/18614",0.532418719497964,0.696205492259979,0.639140846045044,"9682/8140",2
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/306","108/18614",0.532418719497964,0.696205492259979,0.639140846045044,"10253/7422",2
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"3263",1
"GO:0003254","GO:0003254","regulation of membrane depolarization","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"8326",1
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"468",1
"GO:0010830","GO:0010830","regulation of myotube differentiation","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"338773",1
"GO:0016574","GO:0016574","histone ubiquitination","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"29128",1
"GO:0032467","GO:0032467","positive regulation of cytokinesis","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"643",1
"GO:0035272","GO:0035272","exocrine system development","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"2252",1
"GO:0035384","GO:0035384","thioester biosynthetic process","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"23205",1
"GO:0042088","GO:0042088","T-helper 1 type immune response","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"3554",1
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"1545",1
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"23205",1
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"11151",1
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","1/306","46/18614",0.533930530904657,0.696205492259979,0.639140846045044,"6347",1
"GO:0018107","GO:0018107","peptidyl-threonine phosphorylation","2/306","109/18614",0.537388122109077,0.700190425818626,0.642799153591339,"10253/54541",2
"GO:0036503","GO:0036503","ERAD pathway","2/306","109/18614",0.537388122109077,0.700190425818626,0.642799153591339,"9709/4189",2
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","5/306","296/18614",0.53821976732796,0.700200279037028,0.642808199188387,"8013/7374/11151/1794/27040",5
"GO:0015850","GO:0015850","organic hydroxy compound transport","5/306","296/18614",0.53821976732796,0.700200279037028,0.642808199188387,"6861/80820/10162/19/374887",5
"GO:1990138","GO:1990138","neuron projection extension","3/306","172/18614",0.539608278495539,0.700200279037028,0.642808199188387,"91584/26999/7422",3
"GO:0001754","GO:0001754","eye photoreceptor cell differentiation","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"7422",1
"GO:0002861","GO:0002861","regulation of inflammatory response to antigenic stimulus","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"53833",1
"GO:0002920","GO:0002920","regulation of humoral immune response","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"3263",1
"GO:0021517","GO:0021517","ventral spinal cord development","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"7436",1
"GO:0021575","GO:0021575","hindbrain morphogenesis","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"51286",1
"GO:0031294","GO:0031294","lymphocyte costimulation","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"1326",1
"GO:0043277","GO:0043277","apoptotic cell clearance","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"6347",1
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"9935",1
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"1794",1
"GO:0046677","GO:0046677","response to antibiotic","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"4193",1
"GO:0048286","GO:0048286","lung alveolus development","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"23657",1
"GO:0051972","GO:0051972","regulation of telomerase activity","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"9314",1
"GO:0061383","GO:0061383","trabecula morphogenesis","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"133522",1
"GO:0071985","GO:0071985","multivesicular body sorting pathway","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"94121",1
"GO:0090224","GO:0090224","regulation of spindle organization","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"79866",1
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"11151",1
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"79968",1
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","1/306","47/18614",0.541611339690912,0.700200279037028,0.642808199188387,"1739",1
"GO:0009408","GO:0009408","response to heat","2/306","110/18614",0.542321144497826,0.700339189932772,0.64293572422003,"6335/94241",2
"GO:0031341","GO:0031341","regulation of cell killing","2/306","110/18614",0.542321144497826,0.700339189932772,0.64293572422003,"6372/80329",2
"GO:0045445","GO:0045445","myoblast differentiation","2/306","110/18614",0.542321144497826,0.700339189932772,0.64293572422003,"694/1649",2
"GO:0006937","GO:0006937","regulation of muscle contraction","3/306","173/18614",0.543529860978763,0.701640323868959,0.64413021040843,"6752/1739/287",3
"GO:0010466","GO:0010466","negative regulation of peptidase activity","4/306","236/18614",0.545257253001019,0.703609803354626,0.645938261046829,"5055/9314/7422/2810",4
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","2/306","111/18614",0.547217636415405,0.704522141779724,0.646775819439257,"9464/23657",2
"GO:0003044","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"1535",1
"GO:0008542","GO:0008542","visual learning","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"23657",1
"GO:0030865","GO:0030865","cortical cytoskeleton organization","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"1739",1
"GO:0031648","GO:0031648","protein destabilization","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"4193",1
"GO:0032008","GO:0032008","positive regulation of TOR signaling","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"283554",1
"GO:0042311","GO:0042311","vasodilation","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"10365",1
"GO:0042461","GO:0042461","photoreceptor cell development","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"7422",1
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"7422",1
"GO:0045047","GO:0045047","protein targeting to ER","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"9709",1
"GO:0070509","GO:0070509","calcium ion import","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"6347",1
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"1535",1
"GO:1903587","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"7422",1
"GO:1990089","GO:1990089","response to nerve growth factor","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"11151",1
"GO:2000404","GO:2000404","regulation of T cell migration","1/306","48/18614",0.549165975876326,0.704522141779724,0.646775819439257,"11151",1
"GO:0010639","GO:0010639","negative regulation of organelle organization","6/306","362/18614",0.549196015911431,0.704522141779724,0.646775819439257,"8326/4171/11151/25802/9181/26471",6
"GO:0002263","GO:0002263","cell activation involved in immune response","5/306","300/18614",0.550162954170297,0.705503082406616,0.647676357037942,"8013/7374/11151/1794/27040",5
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","3/306","175/18614",0.551314891187581,0.706720448534466,0.648793941466033,"10855/7374/978",3
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","2/306","112/18614",0.552077462321421,0.707437982577927,0.649452662663585,"6347/6509",2
"GO:2000113","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","5/306","301/18614",0.553125662407441,0.708520863193961,0.650446784716329,"23178/1978/468/7832/83667",5
"GO:0043087","GO:0043087","regulation of GTPase activity","6/306","364/18614",0.554595731112502,0.708671633452134,0.650585197054983,"56963/6347/57580/10253/91584/9649",6
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/306","176/18614",0.555178006772584,0.708671633452134,0.650585197054983,"8013/1535/1026",3
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","5/306","302/18614",0.556078920305595,0.708671633452134,0.650585197054983,"3115/4773/8013/1535/8915",5
"GO:0006911","GO:0006911","phagocytosis, engulfment","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"19",1
"GO:0007528","GO:0007528","neuromuscular junction development","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"8326",1
"GO:0010043","GO:0010043","response to zinc ion","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"4494",1
"GO:0010171","GO:0010171","body morphogenesis","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"4621",1
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"1545",1
"GO:0034661","GO:0034661","ncRNA catabolic process","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"146857",1
"GO:0043114","GO:0043114","regulation of vascular permeability","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"7422",1
"GO:0043330","GO:0043330","response to exogenous dsRNA","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"6520",1
"GO:0046580","GO:0046580","negative regulation of Ras protein signal transduction","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"10253",1
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"5600",1
"GO:0071470","GO:0071470","cellular response to osmotic stress","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"9181",1
"GO:0140895","GO:0140895","cell surface toll-like receptor signaling pathway","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"1535",1
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","1/306","49/18614",0.556596505413213,0.708671633452134,0.650585197054983,"8013",1
"GO:0006939","GO:0006939","smooth muscle contraction","2/306","113/18614",0.556900500943893,0.708671633452134,0.650585197054983,"6752/1739",2
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","2/306","113/18614",0.556900500943893,0.708671633452134,0.650585197054983,"6347/287",2
"GO:0010469","GO:0010469","regulation of signaling receptor activity","3/306","177/18614",0.559021311953036,0.709560011888282,0.651400759344566,"6347/116372/6536",3
"GO:0016482","GO:0016482","cytosolic transport","3/306","177/18614",0.559021311953036,0.709560011888282,0.651400759344566,"51209/11151/8218",3
"GO:0021953","GO:0021953","central nervous system neuron differentiation","3/306","177/18614",0.559021311953036,0.709560011888282,0.651400759344566,"51286/91584/7832",3
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","3/306","177/18614",0.559021311953036,0.709560011888282,0.651400759344566,"3554/9314/3263",3
"GO:0006302","GO:0006302","double-strand break repair","5/306","303/18614",0.559022624045011,0.709560011888282,0.651400759344566,"11144/126074/4172/51659/4171",5
